title,網址,標籤,keywords
不用多花一塊錢的排毒澡，助眠抗老排廢一次滿足,https://www.everydayhealth.com.tw//article/15347,"['壓力紓解', '綠茶', '兒茶素', '洗澡', '抗老']","['並且', '壓力紓解', '洗澡', '壓力', '兒茶素', '茶葉', '抗老', '綠茶', '皮膚']"
人瑞的腸道這兩種菌特別多！吃這一週增腸道長壽菌,https://www.everydayhealth.com.tw//article/15325,"['健康飲食', '長壽', '便祕', '蘋果', '食譜', '泡菜', '乳酸菌', '膳食纖維']","['蘋果', '便祕', '乳酸菌', '腸道', '膳食纖維', '泡菜', '攝取', '健康飲食', '食譜', '長壽']"
睡不好易記憶衰退、腦退化！熱牛奶等5招讓你好好睡,https://www.everydayhealth.com.tw//article/15268,"['生活便利貼', '高鈣', '牛奶', '失眠', '壓力', '鈣']","['牛奶', '影響', '安眠藥', '鈣', '睡眠', '壓力', '高鈣', '鈣質', '失眠', '生活便利貼']"
鈣片可能增加心臟病風險！要防骨鬆不如多吃洋蔥,https://www.everydayhealth.com.tw//article/15226,"['健康飲食', '骨質疏鬆症', '洋蔥', '牛奶', '維生素K', '高鈣', '鈣']","['牛奶', '補充', '鈣', '維生素K', '高鈣', '鈣質', '洋蔥', '補充劑', '骨質疏鬆症', '攝取', '健康飲食']"
她五十肩半年無法抬手，1招復健操當場輕鬆舉手,https://www.everydayhealth.com.tw//article/15186,"['關節疼痛', '伸展操', '五十肩', '肩膀酸痛', '肩關節']","['五十肩', '練習', '關節疼痛', '五秒', '兩手', '無法', '伸展操', '伸展', '肩關節', '肩膀酸痛']"
這時候晾衣服，小心PM2.5、蟲卵、塵蟎全都來！,https://www.everydayhealth.com.tw//article/15265,"['防蚊/除蟲', '曬衣服', '異位性皮膚炎', '呼吸道', '蟑螂', '過敏', '塵蟎', 'PM2.5']","['空氣', '曬衣服', '曬衣', '防蚊/除蟲', '過敏', '衣物', '塵蟎', '呼吸道', 'PM2.5', '蟑螂', '異位性皮膚炎']"
一緊張就腹痛、拉肚子？日權威4招安撫敏感的腸子,https://www.everydayhealth.com.tw//article/15329,"['養生保健', '脹氣', '自律神經失調', '腸躁症', '拉肚子', '便祕']","['便祕', '自律神經失調', '下痢', '腸道', '拉肚子', '脹氣', '養生保健', '腸躁症', '腸躁', '緊張']"
天天睡不好？快學空服員好睡又好醒3個不傳之祕,https://www.everydayhealth.com.tw//article/15323,"['失眠問題', '失眠', '安眠', '瑜伽', '冰敷', '按摩']","['出現', '安眠', '瑜伽', '冰敷', '瑜珈', '入睡', '失眠問題', '失眠', '狀況', '按摩']"
竟和可樂一樣糟！美小兒科學會：一歲以下禁喝果汁,https://www.everydayhealth.com.tw//article/15352,"['養生保健', '肥胖', '糖尿病', '心臟病', '果汁', '兒童']","['肥胖', '糖尿病', '心臟病', '飲用', '果汁', '養生保健', '兒童', '小兒科', '學會', '嬰兒']"
優格、泡菜...哪種乳酸菌活力更強大？發酵博士說...,https://www.everydayhealth.com.tw//article/15165,"['健康飲食', '乳酸菌', '發酵食品', '醋', '膳食纖維', '納豆', '優格', '味噌', '柴魚']","['味噌', '發酵食品', '乳酸菌', '醋', '發酵', '納豆', '腸道', '能夠', '柴魚', '膳食纖維', '優格', '健康飲食']"
熱水泡腳賽過吃人參！加入薑汁和OO更能發汗袪濕,https://www.everydayhealth.com.tw//article/15211,"['濕氣體質', '除體濕，就能斷病根', '濕氣', '泡腳', '生薑']","['泡腳', '薑汁', '除體濕，就能斷病根', '濕氣', '陽氣', '足底', '濕氣體質', '貼布', '生薑']"
70多歲女兒照顧93歲老媽媽：支持著照護的唯有「愛」,https://www.everydayhealth.com.tw//article/15183,"['銀髮族健康/長期照護', '老年照護', '老人', '親子互動']","['這樣', '妹妹', '照護', '照顧', '老人', '老年照護', '時間', '親子互動', '銀髮族健康/長期照護']"
冷氣、冰箱、洗衣機...7大耗電家電聰明省電大補帖,https://www.everydayhealth.com.tw//article/15355,"['省電', '夏天', '洗衣機', '冰箱', '生活智慧']","['省電', '冷氣', '洗衣機', '節電', '時段', '電費', '夏天', '用電', '冰箱', '生活智慧']"
討厭夏天流汗黏T T？防曬這樣做，有感沁涼降溫2℃！,https://www.everydayhealth.com.tw//article/15315,"['生活便利貼', '防曬', '防曬乳']","['沁涼', '防曬乳', '肌膚', '輕盈', '紫外線', '防曬', '生活便利貼']"
代謝停滯，難怪濕氣排不出！中醫推薦3穴位養脾化濕,https://www.everydayhealth.com.tw//article/15210,"['濕氣體質', '除體濕，就能斷病根', '脾胃', '穴道按摩', '濕氣', '消水腫', '肥胖', '便祕']","['肥胖', '便祕', '消水腫', '穴位', '除體濕，就能斷病根', '濕氣', '脾胃', '代謝', '穴道按摩', '按摩', '濕氣體質', '外側']"
三把金鑰打開五十肩，不再當肩凍人！,https://www.everydayhealth.com.tw//article/15125,"['生活便利貼', '五十肩']","['五十肩', '治療', '疼痛', '關節', '肩關節', '生活便利貼', '運動']"
食物、口水嗆入氣管恐引發肺炎！口腔運動等3招預防,https://www.everydayhealth.com.tw//article/15285,"['養生保健', '肺炎', '肌肉鍛鍊', '維生素B群', '維生素B6', '口腔']","['肌肉鍛鍊', '氣管', '進食', '引發', '維生素B6', '維生素B群', '口腔', '吞嚥', '養生保健', '肺炎']"
洋蔥不嗆辣、秋刀魚不苦...必學4招超省時備料法,https://www.everydayhealth.com.tw//article/15297,"['生活智慧', '生活妙招', '廚房', '洋蔥', '秋刀魚', '吐司', '白蘿蔔']","['吐司', '生活智慧', '洋蔥', '秋刀魚', '內臟', '廚房', '白蘿蔔', '生活妙招']"
重啟身體排濕機能！運動注意1件事，有效發汗排濕氣,https://www.everydayhealth.com.tw//article/15209,"['濕氣體質', '除體濕，就能斷病根', '伸展操', '痠痛', '基礎代謝', '中醫', '消腫', '濕疹', '運動']","['排汗', '除體濕，就能斷病根', '濕氣', '消腫', '濕疹', '發汗', '伸展操', '基礎代謝', '痠痛', '濕氣體質', '運動', '中醫']"
六月芒種至，5種時令蔬果清熱利濕、顧脾胃,https://www.everydayhealth.com.tw//article/9540,"['節氣養生', '免疫力', '憂鬱', '梅子', '節氣', '腸胃', '芒種', '苦瓜', '茄子', '西瓜', '養生']","['梅子', '公克', '節氣養生', '節氣', '芒種', '憂鬱', '西瓜', '養生', '苦瓜', '腸胃', '放入', '免疫力', '時令', '茄子']"
擰出身體的毒素！這樣躺就能深層放鬆、舒展全身筋膜,https://www.everydayhealth.com.tw//article/15290,"['養生保健', '瑜伽', '紓壓', '排毒', '骨盆']","['瑜伽', '地板', '感覺', '移動', '紓壓', '筋膜', '排毒', '養生保健', '骨盆', '放鬆']"
清潔微波爐怕化學殘留？家事達人：鹽＋啤酒更有效,https://www.everydayhealth.com.tw//article/15128,"['生活智慧', '微波爐', '清潔', '污垢', '鹽', '啤酒']","['粗鹽', '殘留', '污垢', '生活智慧', '啤酒', '鹽', '清潔', '微波爐']"
一天上8次臉書孤獨感多兩倍，更易失智、免疫力低下,https://www.everydayhealth.com.tw//article/14580,"['其他身心健康', '滑手機', '心理學', '醫學研究', '老年', '失智']","['社群', '老年', '團隊', '網站', '心理學', '其他身心健康', '滑手機', '失智', '社會', '醫學研究', '孤獨感']"
2體操能讓女性荷爾蒙運行全身，舒緩更年期不適！,https://www.everydayhealth.com.tw//article/15224,"['養生保健', '促進血液循環', '女性荷爾蒙', '運動', '腸道', '便祕', '新陳代謝', '更年期']","['女性荷爾蒙', '更年期', '便祕', '新陳代謝', '血液循環', '促進血液循環', '女性', '變得', '壓力', '腸道', '荷爾蒙', '養生保健', '運動']"
別讓洗衣機越洗越髒！選對漂白水，根絕黴菌事半功倍,https://www.everydayhealth.com.tw//article/15166,"['除黴/除濕', '洗衣機清洗', '除黴', '漂白劑', '生活智慧']","['除黴/除濕', '洗衣機', '洗衣機清洗', '洗衣', '除黴', '漂白劑', '黴菌', '清潔', '生活智慧']"
體內濕氣90％是吃出來的！飲食3守則養好脾不生濕,https://www.everydayhealth.com.tw//article/15207,"['濕氣體質', '除體濕，就能斷病根', '濕氣', '脾胃', '健胃', '控制飲食', '蔬果']","['控制飲食', '飲食', '守則', '除體濕，就能斷病根', '濕氣', '脾胃', '濕氣體質', '蔬果', '健胃']"
頭痛、關節痛竟是天氣造成！拉拉耳朵輕鬆改善,https://www.everydayhealth.com.tw//article/15234,"['頭痛/偏頭痛', '腰痛', '頭痛', '穴道按摩', '耳朵', '交感神經', '肩頸痠痛']","['出現', '頭痛/偏頭痛', '天氣', '耳朵', '變化', '腰痛', '交感神經', '疼痛', '氣壓', '頭痛', '肩頸痠痛', '穴道按摩']"
除體濕，就能斷病根！三高、痛風、腫瘤…都是體內濕氣惹禍,https://www.everydayhealth.com.tw//article/15296,"['濕氣體質', '除體濕，就能斷病根', '除濕', '濕氣', '痛風', '中醫']","['體內', '飲食', '除體濕，就能斷病根', '濕氣', '痛風', '除濕', '濕氣體質', '中醫', '體質']"
姿勢正就能消除疲勞！運動管理師教你一秒抓出身體的軸,https://www.everydayhealth.com.tw//article/5054,"['養生保健', '消除疲勞', '疲勞', '站姿', '坐姿', '走路']","['疲勞', '姿勢', '調整', '感覺', '坐姿', '消除疲勞', '站姿', '支撐', '養生保健', '走路', '腳底板']"
天天吃這兩樣，降低動脈硬化及心血管疾病,https://www.everydayhealth.com.tw//article/15163,"['健康飲食', '海帶芽', '豆腐', '植物性蛋白質', '長壽']","['海帶芽', '津田', '大豆蛋白', '白澤', '豆腐', '攝取', '植物性蛋白質', '健康飲食', '長壽']"
小蘇打清鍋子焦垢超輕鬆！但這種鍋小心越洗越黑,https://www.everydayhealth.com.tw//article/15149,"['清潔/打掃', '洗碗', '鋁鍋', '小蘇打', '蘋果', '酸性', '廚房清潔']","['廚房清潔', '蘋果', '酸性', '鋁鍋', '小蘇打', '清潔/打掃', '黑垢', '洗碗', '清潔', '輕鬆']"
「十藥」消炎解3毒！ 泡茶、泡澡可提高代謝治腰痛,https://www.everydayhealth.com.tw//article/15153,"['健康飲食', '魚腥草', '解毒', '新陳代謝', '腰痛', '美容']","['乾燥', '藥效', '新陳代謝', '袋子', '治療', '腰痛', '魚腥草', '解毒', '美容', '健康飲食']"
生薑蜂蜜水幫肝臟解毒還可瘦身、消便秘，1禁忌小心就好！,https://www.everydayhealth.com.tw//article/15094,"['健康飲食', '生薑', '蜂蜜', '肝臟', '致癌']","['生薑', '致癌', '肝臟', '食用', '健康飲食', '蜂蜜水', '體質', '蜂蜜']"
這種天然激素抑制癌細胞生長、讓全身上下恢復年輕,https://www.everydayhealth.com.tw//article/15221,"['對抗老化', '唾液', '防癌', '降血糖', '年輕', '喝水', '細嚼慢嚥']","['防癌', '降血糖', '唾液腺', '分泌', '喝水', '年輕', '細嚼慢嚥', '分泌量', '激素', '對抗老化', '唾液']"
下班後慢跑更好睡？錯！睡眠專家：這時間前跑完最好,https://www.everydayhealth.com.tw//article/15039,"['養生保健', '失眠', '跑步', '睡眠品質', '運動']","['睡眠', '人體', '美國', '失眠', '跑步', '養生保健', '七點', '睡眠品質', '運動']"
跪著抬腳鍛鍊臀部肌肉，到老也不易膝痛跌倒！,https://www.everydayhealth.com.tw//article/15189,"['關節疼痛', '跌倒', '小腿肌', '臀部', '伸展', '大腿', '肌力']","['大腿', '關節疼痛', '臀部', '小腿肌', '肌力', '髖關節', '沒有', '伸展', '訓練', '肌肉', '跌倒']"
國人8大腸胃問題，各年齡層無一倖免,https://www.everydayhealth.com.tw//article/15293,"['生活便利貼', '腸胃', '優酪乳', '便祕']","['便祕', '功能性', '優酪乳', '腸胃', '生活便利貼', '腸躁', '世代', '國人']"
特效穴按腳踝3分鐘，止暈眩、解腰痠、關節炎！,https://www.everydayhealth.com.tw//article/14985,"['穴道導引', '腰痠背痛', '暈眩', '關節炎', '穴道', '按摩', '腳', '中醫']","['腳踝', '崑崙', '腰痠背痛', '穴道導引', '腳', '穴道', '按摩', '眩暈', '暈眩', '中醫', '分鐘', '關節炎']"
服硝酸甘油前先量血壓！急性心肌梗塞急救4步驟,https://www.everydayhealth.com.tw//article/14846,"['西醫醫學', '急救', '心肌梗塞', '心臟病']","['心臟病', '急性', '血壓', '西醫醫學', '硝酸甘油', '急救', '心肌梗塞', '患者']"
宿便不累積、大腸癌不會來！消除便祕10大穴道報你知,https://www.everydayhealth.com.tw//article/15231,"['穴道導引', '穴道按摩', '大腸癌', '免疫力', '便祕', '腸胃蠕動']","['大腸癌', '便祕', '位於', '拇指', '內側', '穴道導引', '按壓', '穴道', '穴道按摩', '腸胃蠕動', '免疫力']"
只要改變2姿勢＋按壓這穴道，有效改善O型腿,https://www.everydayhealth.com.tw//article/15041,"['養生保健', 'O型腿', '骨盆', '穴道按摩', '走路', '高跟鞋']","['O型腿', 'O型', '陽陵泉', '按壓', '高跟鞋', '養生保健', '走路', '骨盆', '穴道按摩', '外側', '腿部']"
把握搭車5分鐘，鍛鍊深層肌肉、改善腰痛、消疲勞！,https://www.everydayhealth.com.tw//article/15230,"['養生保健', '通勤', '骨盤體操', '深層肌肉', '肌肉鍛鍊', '抗老']","['肌肉鍛鍊', '進行', '鍛鍊', '深層肌肉', '體操', '吊環', '養生保健', '骨盤體操', '抗老', '通勤']"
濕氣重讓衣服發霉！電風扇＋OO，2招有效防霉,https://www.everydayhealth.com.tw//article/15238,"['除黴/除濕', '家事', '生活智慧', '呼吸道', '皮膚過敏', '除濕', '除菌']","['發霉', '皮膚過敏', '除黴/除濕', '除菌', '家事', '肥皂', '除濕', '衣櫃', '呼吸道', '黴菌', '清潔', '生活智慧']"
初夏重除濕去熱！4食材消暑退火、除濕養心最佳！,https://www.everydayhealth.com.tw//article/15244,"['健康飲食', '夏天', '牛蒡', '蘆筍', '冬瓜', '除濕', '大腸癌', '消除疲勞', '瘦身']","['大腸癌', '牛蒡', '消除疲勞', '除濕', '夏天', '瘦身', '食材', '冬瓜', '維生素', '促進', '健康飲食', '蘆筍']"
運動後喝牛奶長肌肉，吃__疲勞感降4倍,https://www.everydayhealth.com.tw//article/15050,"['健康飲食', '優格', '杏仁', '牛奶', '消除疲勞', '肌肉', '運動']","['牛奶', '疲勞', '杏仁', '消除疲勞', '優格', '運動', '健康飲食', '肌肉']"
紅豆通瘀活血最佳！溫敷3穴位消除經痛、更年期症候群,https://www.everydayhealth.com.tw//article/14899,"['經痛/生理痛', '女性', '溫敷', '紅豆', '卵巢']","['溫敷', '經痛/生理痛', '子宮', '氣血', '卵巢', '女性', '減緩', '紅豆']"
五月迎小滿！身體除濕自製綠豆水，清火排廢物,https://www.everydayhealth.com.tw//article/9474,"['節氣養生', '綠豆水', '除濕', '節氣', '絲瓜', '冬瓜', '養生']","['小滿', '綠豆水', '節氣', '節氣養生', '養生', '除濕', '冬瓜', '絲瓜', '綠豆']"
有效降膽固醇！每天一塊豆腐、棒式1分鐘就行了,https://www.everydayhealth.com.tw//article/10340,"['養生保健', '豆腐', '膽固醇', '心肌梗塞', '動脈硬化', '走路']","['動脈硬化', '豆腐', '養生保健', '走路', '膽固醇', '肝臟', '心肌梗塞', '岡部', '分鐘']"
日本20年洗衣專家：廚房必備OO去漬好輕鬆！,https://www.everydayhealth.com.tw//article/14953,"['清潔/打掃', '洗衣', '清潔', '生薑', '漂白劑', '生活智慧']","['薑汁', '生活智慧', '鍋子', '洗衣', '衣物', '清潔/打掃', '漂白劑', '清潔', '輕鬆', '生薑']"
寒氣是子宮的毒素！必吃3蔬菜防宮寒、荷爾蒙失調,https://www.everydayhealth.com.tw//article/14927,"['健康飲食', '子宮', '生薑', '薑黃', '大蒜', '虛寒', '手腳冰冷']","['食物', '寒氣', '子宮', '手腳冰冷', '薑黃', '蒜頭', '大蒜', '健康飲食', '虛寒', '生薑']"
起床懶洋洋？手指拉、按、搓，60秒立刻提振精神,https://www.everydayhealth.com.tw//article/5243,"['養生保健', '消除疲勞', '手指按摩', '飲食', '提神', '大腦']","['提振', '飲食', 'Point', '簡單', '手指按摩', '消除疲勞', '提神', '大腦', '養生保健', '招式', '手指']"
